bike_id,lat,lon,is_disabled,is_reserved
39f95181-d75b-4334-bbf7-355d5d148511,34.08765411666666,-118.34396361666668,0,0
626f8c04-e5c4-46c0-a12e-4241de616d23,34.08720398333333,-118.34399413333334,0,0
5d7a8665-f718-4d63-a3e2-3cd8a2a9a222,33.985839850000005,-118.44307708333332,0,0
602cbc0d-c0c0-4bad-ac19-4dbe042a3b60,34.073805,-118.4527015,0,0
3865f734-cf72-4150-b069-cb2b6c6abc06,34.044342033333336,-118.26454163333334,0,0
1d5dc974-20af-4e49-8ad6-cdb3c78f5061,34.0660553,-118.45323943333332,0,0
cbb3bee7-fa3d-46f3-99f9-eed4d1fd4c23,34.06193161666667,-118.4500351,0,0
d3633c66-5244-4ae4-a695-257d3bc8c393,34.061912533333334,-118.45005035000001,0,0
a38e6893-6a3d-415f-9845-fdafcca2a136,34.06186295,-118.44996643333334,0,0
90266839-1d76-4602-9dc0-0020bf95163b,34.072223666666666,-118.4526596,0,0
93f6feba-5538-475a-bb4e-384609f14e18,34.06196975,-118.45005798333335,0,0
7993a8c2-7964-4ab8-af88-b2bcd425732a,34.06186676666667,-118.45004271666667,0,0
a97b4c44-a19c-4b40-89ba-7939e2cbf518,34.06211853333333,-118.44409943333334,0,0
9a9066c1-e279-41a9-901e-914b5270e288,34.04499435,-118.26434326666667,0,0
77ae43ec-2e7f-46e1-9e5c-d717629a3884,34.0524826,-118.28229523333333,0,0
f2df501b-cb8c-4b11-abdc-444d7075ac52,34.02643585,-118.37187958333334,0,0
4b9c9e20-3b39-4496-be5f-93cb712f2ef8,34.0953598,-118.33124541666666,0,0
e7a363d3-79e6-4f5c-a384-b27eb55c4191,34.04615783333334,-118.26733398333333,0,0
fd2cc501-20b6-4e53-bdaa-77f45693a120,33.96769333333334,-118.42705536666666,0,0
03b95bd9-a70a-4f61-8faf-68db42a0b076,34.068079166666664,-118.45004983333335,0,0
ef995ac8-9213-40cc-aee8-1dfcd785f7d2,34.044361116666664,-118.25614929999999,0,0
dd149e08-b720-458e-a296-05f2f32b1fe3,34.059295649999996,-118.44165801666668,0,0
17ac9620-5821-4ef0-896e-dc9e26004622,34.04656516666667,-118.25943549999998,0,0
3e09b6f3-3e49-45fb-bfe1-4987e8e35528,34.06383133333333,-118.44730376666666,0,0
09877eef-34e7-489e-b895-9306ebf24613,34.0437088,-118.26507568333334,0,0
70a6c958-0251-4f43-a450-dca2e90e7386,34.067972166666664,-118.44958633333333,0,0
9499e8a3-a1dc-4587-8547-2f189cd2c356,34.101814266666665,-118.29683685,0,0
e5d6894e-bad9-45c9-9cf0-eed14a501444,34.08789063333334,-118.34393309999999,0,0
9be09ac4-cfd9-456c-aeb4-bc50f281293e,33.97111893333333,-118.45570373333334,0,0
9408f3ad-6f6d-44b7-a0a0-8880a1d443d2,34.06645965,-118.43930053333334,0,0
5d16af9c-61a7-4f8a-81f1-ed0180086c8f,33.98531341666667,-118.44335938333333,0,0
9f418cc3-7686-4853-b40f-4f5427a257e7,34.042747500000004,-118.26275634999999,0,0
b7de2380-416c-49ba-824a-305b1a70df4a,34.06951083333333,-118.45372283333333,0,0
844eb9ce-5f29-4e39-9836-a6b29cf14cc4,34.069965366666665,-118.4527893,0,0
7b5c39e6-51ee-4a21-bb24-92b6501eac83,34.06954193333333,-118.45370483333333,0,0
