"NC_ID","data_nc_name","cert_name","month_yr","avg_depl"
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2019-06-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2019-07-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2019-08-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2019-09-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2019-10-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2019-11-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2019-12-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-01-01,0
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-02-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-03-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-04-01,0
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-05-01,0
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-06-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-07-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-08-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-09-01,0
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-10-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-11-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-12-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-01-01,0
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-02-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-03-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-04-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-05-01,1
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-06-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-07-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-08-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-09-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-10-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-11-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-12-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-01-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-02-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-03-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-04-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-05-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-06-01,4
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-07-01,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-08-01,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC","EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-09-01,3
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-01-01,1
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-02-01,1
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-03-01,1
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-04-01,21
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-05-01,35
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-06-01,44
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-07-01,47
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-08-01,57
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-09-01,47
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-10-01,44
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-11-01,33
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2019-12-01,20
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-01-01,19
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-02-01,27
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-03-01,18
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-04-01,1
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-05-01,1
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-06-01,3
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-07-01,4
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-08-01,6
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-09-01,10
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-10-01,10
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-11-01,7
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2020-12-01,4
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-01-01,3
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-02-01,3
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-03-01,6
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-04-01,9
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-05-01,11
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-06-01,13
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-07-01,15
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-08-01,17
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-09-01,17
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-10-01,18
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-11-01,26
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2021-12-01,22
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2022-01-01,20
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2022-02-01,25
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2022-03-01,29
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2022-04-01,26
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2022-05-01,36
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2022-06-01,39
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2022-07-01,29
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2022-08-01,48
79,"EMPOWERMENT CONGRESS WEST AREA NDC","EMPOWERMENT CONGRESS WEST AREA NDC",2022-09-01,42
18,"ENCINO NC","ENCINO NC",2019-01-01,0
18,"ENCINO NC","ENCINO NC",2019-02-01,0
18,"ENCINO NC","ENCINO NC",2019-03-01,0
18,"ENCINO NC","ENCINO NC",2019-04-01,4
18,"ENCINO NC","ENCINO NC",2019-05-01,20
18,"ENCINO NC","ENCINO NC",2019-06-01,11
18,"ENCINO NC","ENCINO NC",2019-07-01,28
18,"ENCINO NC","ENCINO NC",2019-08-01,31
18,"ENCINO NC","ENCINO NC",2019-09-01,35
18,"ENCINO NC","ENCINO NC",2019-10-01,42
18,"ENCINO NC","ENCINO NC",2019-11-01,27
18,"ENCINO NC","ENCINO NC",2019-12-01,14
18,"ENCINO NC","ENCINO NC",2020-01-01,14
18,"ENCINO NC","ENCINO NC",2020-02-01,11
18,"ENCINO NC","ENCINO NC",2020-03-01,7
18,"ENCINO NC","ENCINO NC",2020-04-01,2
18,"ENCINO NC","ENCINO NC",2020-05-01,3
18,"ENCINO NC","ENCINO NC",2020-06-01,3
18,"ENCINO NC","ENCINO NC",2020-07-01,11
18,"ENCINO NC","ENCINO NC",2020-08-01,16
18,"ENCINO NC","ENCINO NC",2020-09-01,6
18,"ENCINO NC","ENCINO NC",2020-10-01,9
18,"ENCINO NC","ENCINO NC",2020-11-01,6
18,"ENCINO NC","ENCINO NC",2020-12-01,8
18,"ENCINO NC","ENCINO NC",2021-01-01,5
18,"ENCINO NC","ENCINO NC",2021-02-01,18
18,"ENCINO NC","ENCINO NC",2021-03-01,12
18,"ENCINO NC","ENCINO NC",2021-04-01,5
18,"ENCINO NC","ENCINO NC",2021-05-01,9
18,"ENCINO NC","ENCINO NC",2021-06-01,20
18,"ENCINO NC","ENCINO NC",2021-07-01,19
18,"ENCINO NC","ENCINO NC",2021-08-01,36
18,"ENCINO NC","ENCINO NC",2021-09-01,39
18,"ENCINO NC","ENCINO NC",2021-10-01,32
18,"ENCINO NC","ENCINO NC",2021-11-01,19
18,"ENCINO NC","ENCINO NC",2021-12-01,18
18,"ENCINO NC","ENCINO NC",2022-01-01,19
18,"ENCINO NC","ENCINO NC",2022-02-01,14
18,"ENCINO NC","ENCINO NC",2022-03-01,26
18,"ENCINO NC","ENCINO NC",2022-04-01,25
18,"ENCINO NC","ENCINO NC",2022-05-01,18
18,"ENCINO NC","ENCINO NC",2022-06-01,12
18,"ENCINO NC","ENCINO NC",2022-07-01,15
18,"ENCINO NC","ENCINO NC",2022-08-01,48
18,"ENCINO NC","ENCINO NC",2022-09-01,45
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-01-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-02-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-03-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-04-01,1
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-05-01,1
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-06-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-07-01,1
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-08-01,1
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-09-01,2
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-10-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-11-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2019-12-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-01-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-02-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-03-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-04-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-05-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-06-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-07-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-08-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-09-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-10-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-11-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2020-12-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-01-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-02-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-03-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-04-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-05-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-06-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-07-01,1
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-08-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-09-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-10-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-11-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2021-12-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2022-01-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2022-02-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2022-03-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2022-04-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2022-05-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2022-06-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2022-07-01,0
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2022-08-01,1
9,"FOOTHILL TRAILS DISTRICT NC","FOOTHILL TRAILS DISTRICT NC",2022-09-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-01-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-02-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-03-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-04-01,2
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-05-01,2
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-06-01,9
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-07-01,14
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-08-01,8
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-09-01,6
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-10-01,4
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-11-01,1
39,"GLASSELL PARK NC","GLASSELL PARK NC",2019-12-01,1
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-01-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-02-01,1
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-03-01,1
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-04-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-05-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-06-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-07-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-08-01,1
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-09-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-10-01,2
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-11-01,2
39,"GLASSELL PARK NC","GLASSELL PARK NC",2020-12-01,0
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-01-01,2
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-02-01,1
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-03-01,1
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-04-01,2
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-05-01,1
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-06-01,1
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-07-01,2
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-08-01,2
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-09-01,3
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-10-01,9
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-11-01,7
39,"GLASSELL PARK NC","GLASSELL PARK NC",2021-12-01,4
39,"GLASSELL PARK NC","GLASSELL PARK NC",2022-01-01,6
39,"GLASSELL PARK NC","GLASSELL PARK NC",2022-02-01,8
39,"GLASSELL PARK NC","GLASSELL PARK NC",2022-03-01,11
39,"GLASSELL PARK NC","GLASSELL PARK NC",2022-04-01,14
39,"GLASSELL PARK NC","GLASSELL PARK NC",2022-05-01,12
39,"GLASSELL PARK NC","GLASSELL PARK NC",2022-06-01,16
39,"GLASSELL PARK NC","GLASSELL PARK NC",2022-07-01,5
39,"GLASSELL PARK NC","GLASSELL PARK NC",2022-08-01,4
39,"GLASSELL PARK NC","GLASSELL PARK NC",2022-09-01,6
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-01-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-02-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-03-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-04-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-05-01,3
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-06-01,2
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-07-01,2
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-08-01,3
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-09-01,1
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-10-01,2
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-11-01,5
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2019-12-01,4
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-01-01,4
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-02-01,3
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-03-01,3
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-04-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-05-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-06-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-07-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-08-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-09-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-10-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-11-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2020-12-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-01-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-02-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-03-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-04-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-05-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-06-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-07-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-08-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-09-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-10-01,1
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-11-01,1
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2021-12-01,1
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2022-01-01,1
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2022-02-01,1
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2022-03-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2022-04-01,1
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2022-05-01,1
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2022-06-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2022-07-01,1
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2022-08-01,0
4,"GRANADA HILLS NORTH NC","GRANADA HILLS NORTH NC",2022-09-01,1
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-01-01,0
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-02-01,0
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-03-01,0
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-04-01,0
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-05-01,1
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-06-01,1
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-07-01,1
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-08-01,2
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-09-01,2
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-10-01,1
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-11-01,7
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2019-12-01,4
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2020-01-01,3
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2020-02-01,5
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2020-03-01,3
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2020-04-01,0
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2020-05-01,0
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2020-06-01,0
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2020-07-01,0
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2020-08-01,0
118,"GRANADA HILLS SOUTH NC","GRANADA HILLS SOUTH NC",2020-09-01,0
