bike_id,lat,lon,is_disabled,is_reserved
a97ad185-1249-4eb6-9520-07c393a5223c,34.04096533333333,-118.25721166666666,0,0
feca528f-d2ce-44eb-b9d1-7e944556f739,33.9600029,-118.41887665,0,0
e57a5ec2-3645-49c8-b0c5-6c688b73b11b,34.05571365,-118.42684936666667,0,0
8172b6df-e2a6-47b1-ab51-d5dd64b5e2d2,34.0703659,-118.44903565000001,1,0
46dcf089-02c0-42e4-afde-d2fd212875c4,34.05910433333334,-118.41074483333333,0,0
90c4acb0-9220-4946-aee4-38d2ac83fa2f,33.94594193333333,-118.39003753333333,0,0
e9d35af5-86d6-48f7-bce7-e0b827ee27e0,34.03771973333333,-118.27980805,0,0
763f061c-d886-4fec-8ef3-519eded5d89b,33.945983883333334,-118.3900528,0,0
3ebbdfdb-9ae5-4f7a-a6f7-af7697f982b8,34.026438999999996,-118.37180666666667,0,0
f15d8e74-bbea-4a55-ba73-8cf1d32bd7cb,34.026428216666666,-118.3718872,0,0
7fe303d4-9699-46b7-ba09-1a276ddc0abc,34.04255216666666,-118.25615516666667,0,0
08d79512-a308-4be9-9695-fc7cfbdf5986,34.100517266666664,-118.34486388333335,0,0
ba780405-7600-4913-86be-31a02a236e0f,34.094337466666666,-118.33916473333332,0,0
18925376-7265-465a-9589-68641c5873bc,34.101665499999996,-118.30897521666665,0,0
88424412-d944-40a8-8c23-43934c155450,34.04382705,-118.26507568333334,0,0
355376c6-2735-4660-b79e-b4f5fccdc354,34.05883408333333,-118.44390106666667,0,0
703009db-a487-4ded-ac91-a9f4df0b06ce,34.02651215,-118.37171936666667,0,0
16ac568e-1314-4974-881f-964725eb02d6,34.07982253333333,-118.43020630000001,0,0
1e2d3adc-eef8-4b89-99dc-be613d9728a8,34.044540399999995,-118.23809815000001,0,0
628098f2-92ea-4575-8730-0ae78fc40869,34.10082245,-118.32382201666665,0,0
1167a425-ceaf-4565-8864-ee0d6d5d2f4d,34.052265166666665,-118.39531708333334,0,0
8e24656a-6d85-4d90-b44a-0ed4ee0508f0,34.069778449999994,-118.44489288333334,0,0
9ba6d83e-091f-40f1-a64a-2b9aa5080845,34.04481888333333,-118.26418305,0,0
ee694c64-a9a3-4e22-a5b4-b5c434429faf,34.04598618333333,-118.26700591666668,0,0
75f1014f-91b1-467d-bf71-b1ef3fffcf2d,34.08890533333333,-118.36481475000001,0,0
38517457-5cc4-4300-abd7-0fc9b2c6fd59,34.01850891666666,-118.4067154,0,0
246942bc-e05c-4a32-9e4e-ae68c2e68300,34.06910116666666,-118.45181083333334,0,0
2f8cc819-f5c4-4de6-b124-e0c200b061bc,34.07069778333334,-118.45251465000001,0,0
d0618374-0577-4b94-bce0-a1143efc866a,34.05278778333333,-118.26137543333334,0,0
157bdcc9-be54-4650-8dec-8e256f4f6726,34.02638833333333,-118.37131633333333,0,0
11d3d03e-4d97-4369-a059-b06cc8b44fe2,34.02757263333333,-118.23006439999999,0,0
0eb377f0-b200-4d8a-9315-b7c13707f35c,34.04489134999999,-118.26412963333333,0,0
fa53284b-aff7-41fc-8c7c-c6462360849f,34.08641433333333,-118.34403228333333,0,0
15eee787-617c-4653-8552-a83bedfb6d94,34.05628205,-118.36053466666665,0,0
6ac9309e-ef0a-4500-aac0-0af7e9f85386,34.009723666666666,-118.34414673333335,0,0
2b67c7f7-5f93-4b75-93a8-314917e6e607,34.05288696666666,-118.3662033,0,0
3920b331-ed0e-4eef-8260-32629caff375,34.0652504,-118.45417023333333,0,0
8abb0e56-5830-4e84-9d65-96c59ba82f3d,34.059684749999995,-118.4462967,0,0
10037e51-15c9-41ce-8d1c-b448ced7d585,34.02889283333333,-118.23008800000001,1,0
7a1f2edb-c121-4e2d-9198-805b2c2a239f,34.0217514,-118.30635833333332,0,0
2a60b47b-4ed7-40f1-8aec-d5648bdfb72c,34.070686333333335,-118.45257568333334,0,0
361491e8-3732-4a0e-b5d2-3e70030ed97a,34.02910883333333,-118.23006366666665,0,0
51b163c8-f7dd-4522-aab0-dd867c4bdbd4,34.045513150000005,-118.26616668333332,0,0
37509ee6-729c-4d21-b649-91b9cdd95da5,34.06328583333333,-118.44891356666668,0,0
dd189eaf-71d6-4666-a26f-b5697abc6591,34.04356003333333,-118.2651825,0,0
a253f0b9-3266-4f6c-9c50-48667635a80f,34.073165900000006,-118.45328521666667,0,0
da48087a-a483-49e1-898b-5e8ff3fc01e4,34.07506943333333,-118.25335693333334,0,0
214d638b-955c-4f42-a008-3cfb844a231a,34.04485703333333,-118.26398468333333,0,0
607fe764-04fa-4992-a651-c996c1fa57c2,34.029098516666664,-118.23004913333334,0,0
2908ead6-59d0-486d-8034-3edf8d379f9d,34.05771255,-118.42366028333332,0,0
1a9f29ac-7d57-40e6-b854-ca4dbb1eb349,34.101783749999996,-118.3081665,0,0
09d29670-4d16-4763-94f0-d1f9641cee08,33.979820249999996,-118.4624939,0,0
cea0963c-30dd-462f-9e6c-af23fd030b50,34.04994583333333,-118.24389648333333,0,0
70930cd0-e1d1-4d5f-87be-713230c61497,34.026428333333335,-118.37182266666666,0,0
2366e46b-cc94-4d22-9156-e4be39bcbc2e,34.05381775,-118.26418305,0,0
9d219758-f4dc-490c-9f11-55b1ded809f2,34.04793166666666,-118.26152801666667,0,0
eda68b82-b548-4118-a0af-098b73b59ff8,34.031803133333334,-118.45252228333332,0,0
32ad3233-f85e-4555-bc36-260743d79661,34.0448494,-118.26407623333334,0,0
ddf3e668-85c9-40e2-9173-e613b9b682e1,34.05580138333333,-118.23744964999999,0,0
b3bcc1c2-32a7-4e15-a6dd-4eb09ffe389a,34.063713066666665,-118.44525909999999,0,0
5b931a60-1e82-4cbe-b87f-6875c173b9ac,34.073127750000005,-118.45323943333332,0,0
8c8592ea-5f29-43b6-8d8f-e677af68bd08,34.1005745,-118.32373046666667,0,0
4b79bb2a-ee90-4fa0-be4f-ce28292c9088,34.04245758333333,-118.25135803333333,0,0
5b571b17-6662-42a2-b67a-13e70a0a33cc,34.04182815,-118.25784301666665,0,0
b2556ff7-66dc-4ebf-ab2d-7048b471426b,34.041690833333334,-118.26700591666668,0,0
03a7fea2-def6-47de-8cd7-0292b422ec3e,34.04227066666667,-118.26665496666668,0,0
6dad2e79-016a-4181-944b-e7f5117e7389,34.09792328333333,-118.33985901666668,0,0
e0c93151-8023-4fee-a7ea-5a870e58a717,34.06145095,-118.41866301666666,0,0
7e6e533e-6dc9-4c81-89f2-64b9e4d366e6,34.06361388333333,-118.44680786666667,0,0
ed35494b-f22f-4ed8-87ad-bc97a00b5c01,34.07051086666667,-118.45200348333334,0,0
c9c7be4b-1708-422b-ae36-e2d679855c01,34.04185105,-118.26556396666668,0,0
